created_at;id_str;text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Mar 19 12:27:08 +0000 2023;1,64E+18;byu and telkomsel user can't realite. tapi sejak di rumah pake wifi doang si :) kalo keluar baruu;0;0;0;0;in;1,07E+18;1,64E+18;dlwlghs;https://twitter.com/dlwlghs/status/1637430501819707394
Sun Mar 19 12:26:27 +0000 2023;1,64E+18;Convert pulsa vincell :  Update RATE 19 Maret: - TELKOMSEL = 0.85 - THREE           = 0.88 - INDOSAT       = 0.88 - BYU                = 0.85 - XL / AXIS      = 0.75 - SMARTFREN = 0.85  CP : @juaLanvinceLL WA : 085269851202 #zonauang #zonaBU;0;1;0;2;en;1,35E+18;1,64E+18;juaLanvinceLL;https://twitter.com/juaLanvinceLL/status/1637430329417039875
Sun Mar 19 11:36:49 +0000 2023;1,64E+18;@tanyakanrl mungkin ini saatnya kita berpisah @Telkomsel @byu_id paket kamu terlalu mahal. otewe pindah ke @myXL;0;1;0;0;in;3098719312;1,64E+18;sekadarberujar;https://twitter.com/sekadarberujar/status/1637417841749266432
Sun Mar 19 03:09:13 +0000 2023;1,64E+18;@danawallet  @smartfrenworld  @Telkomsel  @IndosatCare  @byu_id;0;1;0;0;qam;1,48E+18;1,64E+18;emilyvan_;https://twitter.com/emilyvan_/status/1637290099498180609
Sat Mar 18 23:35:36 +0000 2023;1,64E+18;@3CareIndonesia @upakks Ganti pake @byu_id aja paketan murah bisa diatur sendiri sinyal aman dimana-mana karena pake sinyal telkomsel. Nomernya juga ngga bakal mati karena ngga ada batas akhir masa aktifnya;0;1;0;1;in;1,24E+18;1,64E+18;partikelnebula;https://twitter.com/partikelnebula/status/1637236338088116224
Sat Mar 18 16:51:22 +0000 2023;1,64E+18;@treasuremenfess byu depan hall aman pas di dalem hall ilang ilangan.. telkomsel sejauh ini aman nder;0;0;0;0;in;1,05E+18;1,64E+18;ruerueby;https://twitter.com/ruerueby/status/1637134611976421377
Sat Mar 18 02:52:19 +0000 2023;1,64E+18;By u tuh sistem masa aktifnya sama gk kaya telkomsel yg ribet itu? @byu_id;0;0;0;0;in;1,50E+18;1,64E+18;renjefr;https://twitter.com/renjefr/status/1636923458750926848
Sat Mar 18 01:02:40 +0000 2023;1,64E+18;Mulai hari ini deh  Hallo byu, Telkomsel. Mohon maaf lahir dan batin yaa atas semua keluh kesah dan kata-kata kasar ku karena sinyal kalian kemarin yang bikin aku sangat gondok 🫰;0;1;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1636895861442760704
Fri Mar 17 09:15:51 +0000 2023;1,64E+18;@haiDJPb min plis deh tim nya ga riset dulu apa gimana ya, nama nindy itu nama contact centernya provider @byu_id @Telkomsel tauuu, hadeuh~~~~;0;1;0;0;in;1,62E+18;1,64E+18;Farahsyasyaysa;https://twitter.com/Farahsyasyaysa/status/1636657587310702593
Thu Mar 16 16:05:27 +0000 2023;1,64E+18;@keraktelormanis Kalo untuk kendala By.U, kamu bisa senggol DM rekan kami @byu_id yah. Untuk nomor Telkomsel, kamu lanjut curhatin ke DM https://t.co/xuDB3GxcKz yah. Sehat selalu :) -Rasya;0;1;0;0;in;255409050;1,64E+18;Telkomsel;https://twitter.com/Telkomsel/status/1636398281659158529
Thu Mar 16 16:03:16 +0000 2023;1,64E+18;@Telkomsel Komplain nomor byu bisa ga? Tapi ada nomor Telkomsel jg sih;0;1;0;0;in;1,12E+18;1,64E+18;keraktelormanis;https://twitter.com/keraktelormanis/status/1636397728912777218
Thu Mar 16 16:02:33 +0000 2023;1,64E+18;"Telkomsel pait banget kenapa dah, signal lemot mahal. Trus pindah ke by.u anak nya Telkomsel, sama aja tetep lelet. Lancar nya kadang doang @TelkomCare @Telkomsel @byu_id""";0;1;0;0;in;1,12E+18;1,64E+18;keraktelormanis;https://twitter.com/keraktelormanis/status/1636397551690846208
Thu Mar 16 13:38:16 +0000 2023;1,64E+18;"@ywnzoon @Telkomsel iyaa yg apn nya di set isi byu"" huruf kecil semua gapake titik ☺️""";0;0;0;0;in;1,61E+18;1,64E+18;anotherrere_;https://twitter.com/anotherrere_/status/1636361240149897218
Thu Mar 16 12:48:52 +0000 2023;1,64E+18;Telkomsel di awal tahun 2023 makin makin parah layanannya. Padahal bayar mahal lho. Lihatlah. Ini pake kartu byu dan Telkomsel. Sama2 dari Telkomsel. 😂😂 https://t.co/gGM41ahgxl;0;1;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1636348809994469378
Thu Mar 16 12:43:30 +0000 2023;1,64E+18;@triskalalala @Telkomsel Yang ini kan Kak? Munculnya kek di samping tuh Kak, terus dibuat namanya byu gitu ya? https://t.co/6Hs14p4jsc;0;1;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1636347457268514816
Thu Mar 16 12:26:36 +0000 2023;1,64E+18;@triskalalala @Telkomsel Yang ini kan Kak? Munculnya kek di samping tuh Kak, terus dibuat namanya byu gitu ya? https://t.co/tULKnF60GL;0;0;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1636343204974043136
Thu Mar 16 11:33:54 +0000 2023;1,64E+18;Persetan telkomsel, mau pake byu dulu sementara sampe emosi reda;0;0;0;0;in;1,38E+18;1,64E+18;kiten__;https://twitter.com/kiten__/status/1636329943415279616
Thu Mar 16 05:49:29 +0000 2023;1,64E+18;"@ywnzoon @Telkomsel tambah apn baru pke byu"" biar lancar nder, aku internetan lancar pke apn ituu..""";0;2;0;0;in;1,61E+18;1,64E+18;anotherrere_;https://twitter.com/anotherrere_/status/1636243266416033792
Wed Mar 15 17:39:17 +0000 2023;1,64E+18;INDIHOME TELKOMSEL BYU KENAPA ANJENG;0;1;0;0;in;189062819;1,64E+18;angelicashanty;https://twitter.com/angelicashanty/status/1636059508450680835
Wed Mar 15 14:18:18 +0000 2023;1,64E+18;@Telkomsel @byu_id Thanks min kerjasamanya sudah bantu tag byu. Sudah bisa min 🫶;0;1;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1636008926025224194
Wed Mar 15 13:53:09 +0000 2023;1,64E+18;@ywnzoon Kamu coba senggol rekan kami @byu_id di DM yah Kak :) -Rasya;0;1;0;0;in;255409050;1,64E+18;Telkomsel;https://twitter.com/Telkomsel/status/1636002597319618561
Wed Mar 15 13:49:47 +0000 2023;1,64E+18;@Telkomsel @byu_id Gak ada sinyal kayaknya mereka min. Soalnya sudah aku tag pun gak ada digurbis.;0;1;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1636001748962930688
Wed Mar 15 13:43:45 +0000 2023;1,64E+18;@ywnzoon By.U merupakan salah satu produk Telkomsel. Kamu bisa langsung hubungi rekan kami @byu_id biar kendala sinyalnya segera teratasi yah Kak. Sehat selalu :) -Rasya;0;1;0;0;in;255409050;1,64E+18;Telkomsel;https://twitter.com/Telkomsel/status/1636000231522451459
Wed Mar 15 13:41:03 +0000 2023;1,64E+18;@Telkomsel Byu bagian Telkomsel juga gak sih? Tinggal byu nih kondisi sinyalnya kegitu.  Nih min liat lah, ini kuota utama ku buat ngedit, kerja. Gak bisa ku gunakan. https://t.co/TfkQgUlWYu;0;2;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1635999551936151552
Wed Mar 15 13:18:54 +0000 2023;1,64E+18;@Telkomsel Untuk semuanya lah, pulsa sama kuotanya gak bisa digunakan dari subuh. Halah muak kali aku. Telkomsel, Byu sama aja.;0;1;0;0;in;1,49E+18;1,64E+18;ywnzoon;https://twitter.com/ywnzoon/status/1635993978578567168
Wed Mar 15 09:32:28 +0000 2023;1,64E+18;@blessednumber6 Halo Kak. Boleh langsung colek rekan kami @byu_id di DM biar langsung dibantu penanganan lebih lanjut ya, Kak. Makasih :) -Kiano;0;0;0;0;in;255409050;1,64E+18;Telkomsel;https://twitter.com/Telkomsel/status/1635936994575650817
Wed Mar 15 09:30:20 +0000 2023;1,64E+18;Sinyal di JCC susah bener ya. Udah pake @byu_id lho ini anaknya @Telkomsel. Dibilang kayak lagi di gunung padahal mah ga woi elah sampe berdiri diri buat dapetin sinyal doang. Sialans;0;1;0;0;in;1,35E+18;1,64E+18;candidlilac;https://twitter.com/candidlilac/status/1635936459323756545
Wed Mar 15 08:11:23 +0000 2023;1,64E+18;@lastiurtrwln @byu_id @Telkomsel byu lg gangguan, isi kuota td pagi juga blm masuk suruh tunggu 1x24 jam cuma td siang udah masuk sih ga sampe 1x24 jam. konfirm aja dlu ke csnya lewat live chat atau dmnya;0;0;0;0;in;2292265662;1,64E+18;chiccadump;https://twitter.com/chiccadump/status/1635916587646742530
Wed Mar 15 07:49:26 +0000 2023;1,64E+18;@byu_id halo byu, saya sudah beberapa bulan menggunakan byU, slama ini aman2 aja tapi tadi jam 1 dini hari 4g dan 3g nya tiba2 hilang ( no servis ) cm bs di 2g aja. Padahal sinyal telkomsel bagus daerah saya;0;1;0;0;in;112244436;1,64E+18;AgungTeuku;https://twitter.com/AgungTeuku/status/1635911065832951808
Wed Mar 15 07:21:44 +0000 2023;1,64E+18;@ridhoapa_ Akyl cek DM-nya, perihal keluhan by.U bisa hubungi: 1. Website: https://t.co/OowvuxiKVj , 2. Direct Message Instagram: @byu.id , 3. Direct Message Twitter: @byu_id , 4. Direct Message Facebook: byu Indonesia , 5. Live Chat: di dalam aplikasi by.U . Tks :) -Akyl;0;0;0;0;in;255409050;1,64E+18;Telkomsel;https://twitter.com/Telkomsel/status/1635904095889534976
Wed Mar 15 06:45:52 +0000 2023;1,64E+18;Telkomsel lagi eror ya? isi kuota kok belum masuk? @byu_id @Telkomsel;0;2;0;0;in;775897094;1,64E+18;lastiurtrwln;https://twitter.com/lastiurtrwln/status/1635895068996534272
Wed Mar 15 06:22:57 +0000 2023;1,64E+18;@diraa52631201 @elysiyum @evanrawwr @byu_id iya td konfirm ke dm nya byu, emng lg ada gangguan.. telkomsel juga. tunggu aja kak, klo aku lg di daerah jawa barat udah normal lg sih. off on airplane mode terus aja wkwk;0;0;0;0;in;1,61E+18;1,64E+18;anotherrere_;https://twitter.com/anotherrere_/status/1635889302621286402
Wed Mar 15 03:46:30 +0000 2023;1,64E+18;@byu_id Kenapa jaringan By.U EDGE  sedangkan kartu Telkomsel Lainnya 4G;0;7;0;2;in;983575508;1,64E+18;elimbong26;https://twitter.com/elimbong26/status/1635849928143675395
Wed Mar 15 00:50:02 +0000 2023;1,64E+18;haloo @byu_id @Telkomsel dari semalam jaringannya kok gini terus? dan anehnya cuma beberapa orang aja https://t.co/JhLqW1QskR;0;1;0;0;in;1,17E+18;1,64E+18;oksihcnarferdna;https://twitter.com/oksihcnarferdna/status/1635805519444312064
Wed Mar 15 00:15:45 +0000 2023;1,64E+18;ini ga @Telkomsel ato @byu_id sama2 gangguan semua sksksbskabsnajsjakakavsbsabahah;0;1;0;0;in;1025781673;1,64E+18;dexlyzm;https://twitter.com/dexlyzm/status/1635796891089911809
Tue Mar 14 07:58:47 +0000 2023;1,64E+18;"@icik___ @UNSfess_ @byu_id iya nderr, byu satu jaringan sm telkomsel. coba ganti aja apn nya pke byu"" ga ngeleg2 pke apn ikuu""";0;0;0;0;in;1,62E+18;1,64E+18;baimbaimann;https://twitter.com/baimbaimann/status/1635551029008945154
Tue Mar 14 06:34:36 +0000 2023;1,64E+18;@danielakbar_ @byu_id @Telkomsel Refresh,mode airplane ampe restart hp juga uda bang,cuma kalo emg dari pusat/pemancarnya(mungkin) yg gangguan ya ga ngaruh juga;0;1;0;0;in;1937103762;1,64E+18;emzulfikar;https://twitter.com/emzulfikar/status/1635529846293139456
Tue Mar 14 05:28:06 +0000 2023;1,64E+18;@emzulfikar @byu_id @Telkomsel di refresh aja bang itumah, biasanya gw ampuh pindah2 mode jaringan. ke 2g in dlu terus balikin lg ke mode 4g atau otomatis..;0;1;0;0;in;1,62E+18;1,64E+18;MoreoOd;https://twitter.com/MoreoOd/status/1635513112064589824
Tue Mar 14 04:25:17 +0000 2023;1,64E+18;@apalagise @triskalalala @caturrizky16 @getdicongratsin @byu_id @tanyakanrl @AXISgsm @Telkomsel ga ada masa aktifnya kak, 3 bulan bakal hangus itu keitungnya kalo 60 hari simcard dilepas da ga terhubung ke jaringan selagi kepasang di hp dan dapet sinyal mah aman sih (dapet sinyal bar itu kan ga harus ada kuotanya) sepengalaman gw gitu si;0;0;0;0;in;1,62E+18;1,63E+18;Arsyahhar;https://twitter.com/Arsyahhar/status/1635497302394822656
Tue Mar 14 03:30:15 +0000 2023;1,64E+18;@perfectnana13 @byu_id @tanyakanrl @AXISgsm @Telkomsel kyanya harga ngejamin kualitas sih, soalnya paling luas jaringan telkomsel klo dibawa kmn2 enak.. ak juga pke by.U jaringannya bagus, paketnya agak lebih murah dari telkomsel sih;0;0;0;0;in;1,61E+18;1,63E+18;angvllaaa;https://twitter.com/angvllaaa/status/1635483452786221057
Tue Mar 14 02:36:56 +0000 2023;1,64E+18;@apalagise @caturrizky16 @getdicongratsin @byu_id @tanyakanrl @AXISgsm @Telkomsel ngga kok, bukan ga isi kuota.. klo ga dapet jaringan atau sinyal byu/tsel selama 60 hari itu langsung non-aktif.. jd yg penting nempel aja di hp trs dpt sinyal;0;0;0;0;in;1,61E+18;1,63E+18;anotherrere_;https://twitter.com/anotherrere_/status/1635470036197609473
Tue Mar 14 01:27:54 +0000 2023;1,64E+18;@clalaree01 @dekregarrr @Telkomsel @byu_id Kak maap, kok masih gabisa yahh? Masih tetep aja lemot..;0;0;0;0;in;1,61E+18;1,63E+18;dhaniis_;https://twitter.com/dhaniis_/status/1635452663138762752
Mon Mar 13 15:28:53 +0000 2023;1,64E+18;@emzulfikar @byu_id Waduh, pasti jadi gak nyaman ya Kak :( Terkait hal tersebut, Lia coba bantu cek ya. Yuk DM nomor HP, detail lokasi kejadian, dan waktu kejadiannya. Kalau ada nomor lain yang berkendala sama bisa disertakan juga. Tks -Lia;0;0;0;0;in;255409050;1,64E+18;Telkomsel;https://twitter.com/Telkomsel/status/1635301914245214208
Mon Mar 13 15:17:55 +0000 2023;1,64E+18;"Hobi banget ilang sinyal ah,ini tuh mesti protes kemana ya,yg dipake internet @byu_id tapi provider byu pakenya sinyal @Telkomsel ,ngdm telkom tapi internetnya di byu,ngdm byu tapi sinyalnya telkomsel.....😌 Siklus termonopoli"" sinyal 😂 https://t.co/972Q3NZShX""";0;2;0;1;in;1937103762;1,64E+18;emzulfikar;https://twitter.com/emzulfikar/status/1635299154095378432
Mon Mar 13 12:29:33 +0000 2023;1,64E+18;@bigHANSOHEE apa ya, gue juga make tri sama telkomsel, sama byu. dulu byu bagus pas awak muncu, sekarang halah kentut;0;1;0;0;in;1,62E+18;1,64E+18;THEBIG4ca;https://twitter.com/THEBIG4ca/status/1635256783412559872
Mon Mar 13 12:13:28 +0000 2023;1,64E+18;@triskalalala @caturrizky16 @getdicongratsin @byu_id @tanyakanrl @AXISgsm @Telkomsel katanya adaa, klo 3 bulan ga isi kuota bakal hangus?;0;3;0;0;in;8,72E+17;1,63E+18;apalagise;https://twitter.com/apalagise/status/1635252734529249280
Mon Mar 13 09:32:09 +0000 2023;1,64E+18;@luvinurcahya @Auroraajagimana @unicream15 @byu_id @tanyakanrl @AXISgsm kartu perdana kaya yg lain.. cuma bedanya semua serba digital via aplikasi dr beli simcard, beli kuota, pulsa sama cek kuota/pulsa. dia pke jaringan telkomsel, lumayan baguss, ga ada masa aktif simcardnya sama murah2. pluss byk bgt benefitnya;0;0;0;0;in;1,62E+18;1,63E+18;baimbaimann;https://twitter.com/baimbaimann/status/1635212138267709441
Mon Mar 13 09:22:06 +0000 2023;1,64E+18;@zanaice @byu_id @tanyakanrl @AXISgsm klo disana telkomsel bagus, by.U pasti bagus, ngikutin soalnya 1 jaringann;0;1;0;0;in;1,62E+18;1,63E+18;baimbaimann;https://twitter.com/baimbaimann/status/1635209610721361921
Mon Mar 13 09:18:47 +0000 2023;1,64E+18;@byu_id @tanyakanrl @AXISgsm Btw kok kuota di elu mahal² sih? @Telkomsel;0;1;0;0;in;1,46E+18;1,63E+18;perfectnana13;https://twitter.com/perfectnana13/status/1635208774649806849
Mon Mar 13 08:52:42 +0000 2023;1,64E+18;@JiMinAhParkLove @tanyakanrl Bisa dong, by.U kan pake jaringan Telkomsel kak ☺;1;1;0;0;in;1,12E+18;1,63E+18;byu_id;https://twitter.com/byu_id/status/1635202210320773120
Mon Mar 13 08:29:57 +0000 2023;1,64E+18;@caturrizky16 @getdicongratsin @apalagise @byu_id @tanyakanrl @AXISgsm @Telkomsel betull, ga ada masa aktif simcardnya, kuotanya jg murah2 full 24 jam semuaah, bisa atur kuota sendiri juga;0;1;0;0;in;1,61E+18;1,63E+18;anotherrere_;https://twitter.com/anotherrere_/status/1635196486614155264
Mon Mar 13 06:34:22 +0000 2023;1,64E+18;@rimaivff @byu_id @tanyakanrl @AXISgsm biasanya ngikutin telkomsel, klo disana telkomsel bagus, byu jg baguss.. klo sinyal ga ada mah, airplane mode berkala aja, biar sekalian ke refresh jaringannya;0;0;0;0;in;1,62E+18;1,63E+18;clalaree01;https://twitter.com/clalaree01/status/1635167397723406337
Mon Mar 13 06:27:53 +0000 2023;1,64E+18;@J130622 @danielakbar_ @rudi30setiawan @Telkomsel @byu_id @myorbitid bikin apn baru bro, apn byu kaya saran sender yg diatas deh abis di settingan bisa mode pesawat bentar di gw si aman jd lancar;0;0;0;0;in;1,61E+18;1,63E+18;jojorasig;https://twitter.com/jojorasig/status/1635165769289064449
Mon Mar 13 06:27:29 +0000 2023;1,64E+18;@Farahsyasyaysa @byu_id @tanyakanrl @AXISgsm @Telkomsel iya, pdhl gue existing customer dari pertama si by-U ini launching, malah gue punya jg #MPWR nya @indosat  tapi sayang, MPWR ini kalah saing &amp  pelanggan dialihkan ke IM3;0;1;0;0;in;1,63E+18;1,63E+18;al1eeff;https://twitter.com/al1eeff/status/1635165668449615872
Mon Mar 13 05:33:29 +0000 2023;1,64E+18;"@alfiyansys @Telkomsel @byu_id di dom sampean yg bagus apa dong nder? wkwk.. soalnya pke by.U sm Telkomsel juga bagus2 aja klo dibawa ke pelosok, klo pke byu, pke apn byu"" lancarr..""";0;0;0;0;in;1,62E+18;1,63E+18;baimbaimann;https://twitter.com/baimbaimann/status/1635152077130465280
Mon Mar 13 01:39:18 +0000 2023;1,64E+18;@byu_id @tanyakanrl @AXISgsm Jangan sambat aja loe bisanya 'min  itu gue 'nge tweet ke @byu_id gak di respons  knp weekly package yg Rp 40,399 hilang?  coba @Telkomsel tegur dulu nih si by-U supaya lebih baik 'ngelayanin pelanggan;0;0;0;0;in;1,63E+18;1,63E+18;al1eeff;https://twitter.com/al1eeff/status/1635093141505331201
Sun Mar 12 18:27:50 +0000 2023;1,63E+18;@tanyakanrl Favorit ku sih @Telkomsel &amp  @byu_id;0;0;0;0;in;1,40E+18;1,63E+18;luvmiknightX;https://twitter.com/luvmiknightX/status/1634984561812865025
Sun Mar 12 17:09:06 +0000 2023;1,63E+18;@getdicongratsin @apalagise @byu_id @tanyakanrl @AXISgsm Disaat @telkomsel bayar buat masa aktif, justru @byu_id ini gak ada masa aktif;0;1;0;0;in;1177890746;1,63E+18;caturrizky16;https://twitter.com/caturrizky16/status/1634964745928470533
Sun Mar 12 14:43:01 +0000 2023;1,63E+18;@byu_id @tanyakanrl @AXISgsm Bnr sih kyk Telkomsel, tp msh kencengan pas pakai Telkomsel sih, min.  Lokasi sama. Hp sama. Tp knp kekuatan sinyal berbeda?;0;1;0;0;in;1418300971;1,63E+18;arialterna;https://twitter.com/arialterna/status/1634927982128291842
Sun Mar 12 14:35:03 +0000 2023;1,63E+18;@byu_id @tanyakanrl @AXISgsm Min @byu_id klo didaerahku cuma ada tower telkomsel, bisa pake by.u ga?;0;1;0;0;in;1,17E+18;1,63E+18;JiMinAhParkLove;https://twitter.com/JiMinAhParkLove/status/1634925980610605057
Sun Mar 12 14:27:03 +0000 2023;1,63E+18;@byu_id @tanyakanrl @AXISgsm WKWKWK BENER .. sinyal byu juga kn kalo di hape jadi telkomsel 😂;0;0;0;0;in;1,30E+18;1,63E+18;siracle_;https://twitter.com/siracle_/status/1634923966157709312
Sun Mar 12 13:00:42 +0000 2023;1,63E+18;@tanyakanrl eh loh, eh loh.. pake by.U kali nih, sinyalnya kan kalo di hp juga Telkomsel 😌  btw, semangaaat ya min @AXISgsm hehe;13;72;25;980;in;1,12E+18;1,63E+18;byu_id;https://twitter.com/byu_id/status/1634902233480564736
Sun Mar 12 12:40:18 +0000 2023;1,63E+18;Ga hanya itu, @Telkomsel &amp  @byu_id trobel juga dari kemaren, Bayangin aja 4 kartu beda rewel semua jaringannya;0;2;0;0;in;45763867;1,63E+18;alfiyansys;https://twitter.com/alfiyansys/status/1634897101841903616
Sun Mar 12 12:31:35 +0000 2023;1,63E+18;@discountfess gilsss murce bgt😭 di byU atau telkomsel ga ada apa yg kek gini😭;0;0;0;0;in;1,11E+18;1,63E+18;spacetify;https://twitter.com/spacetify/status/1634894907444977674
Sun Mar 12 10:52:40 +0000 2023;1,63E+18;@DedeSul182 @Telkomsel sama gan, udah dari kemarin masalahnya. bahkan nomor byU juga gak bisa nerima sms verifikasi google;0;2;0;0;in;4495628834;1,63E+18;sirfirdausi;https://twitter.com/sirfirdausi/status/1634870014577889282
Sat Mar 11 21:12:22 +0000 2023;1,63E+18;@Dwhy06163250 @PayCoinCapital @Tangiverse @Telkomsel @byu_id Yu ceritain keluhan kamu via DM, mohon informasikan juga ya nomor ticket kamu guna mempercepat penangangan... Terima Kasih;0;0;0;0;in;9,66E+17;1,63E+18;danawallet;https://twitter.com/danawallet/status/1634663577767522305
Sat Mar 11 21:07:28 +0000 2023;1,63E+18;@Dwhy06163250 @PayCoinCapital @Tangiverse @Telkomsel @byu_id Live Chat siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.;0;0;0;0;in;9,66E+17;1,63E+18;danawallet;https://twitter.com/danawallet/status/1634662344315015168
Sat Mar 11 05:44:20 +0000 2023;1,63E+18;@kienallen_ @kegblgnunfaedh @byu_id Bisa banget bang, byu emang telkomsel, cuma pasarnya anak muda anak sekolah mahasiswa yang biasanya nyari opsi paling murah meriah, ya istilanya kaya simpati sama kartu as aja dulu, ini cuma inovasi ala2 aja buat gaet pasar anak muda yang emang jarang isi pulsa buat masa aktif;0;0;0;0;in;1,22E+18;1,63E+18;Picoropiko;https://twitter.com/Picoropiko/status/1634430031643697153
Sat Mar 11 03:28:43 +0000 2023;1,63E+18;@Picoropiko @kegblgnunfaedh @byu_id Ni misalnya nih, di kota tempat tinggal gua gada by.u dan cuma ada Telkomsel. Kalo mau pake bisa gak ya? Dia pake sinyal Telkomsel kan?;0;2;0;0;in;1,29E+18;1,63E+18;kienallen_;https://twitter.com/kienallen_/status/1634395901941944320
Fri Mar 10 16:31:58 +0000 2023;1,63E+18;@audiperuzzi Kalo mau registrasi sesuai NIK dan KK nomor Telkomsel, kamu bisa via dial *444#, Kak. Kalo untuk nomor By.U, kamu bisa langsung menghubungi pihak @byu_id yah. Sehat selalu :) -Rasya;0;0;0;0;in;255409050;1,63E+18;Telkomsel;https://twitter.com/Telkomsel/status/1634230625682202629
Fri Mar 10 09:38:03 +0000 2023;1,63E+18;@fokusbelajarfs @byu_id pernah beli roaming sg, sm gabisa dipake juga. nanya ke csnya coba refresh dulu jaringannya, ada di pengaturan mobile networks pilih operator lain dl, klo udah pilih operator yg kerjasama dengan telkomsel di negara tujuannya kak, lebih lengkapnya bisa tanya langsung ke csnya sih;0;0;0;0;in;1,61E+18;1,63E+18;angvllaaa;https://twitter.com/angvllaaa/status/1634126459634876423
